,cov,sleep
6626,0.0,1.0
6627,0.0,1.0
6628,0.0,1.0
6629,0.0,1.0
6630,0.0,1.0
6631,0.0,1.0
6632,0.0,1.0
6633,0.0,1.0
6634,0.0,1.0
6635,0.0,1.0
6636,0.0,1.0
6637,0.0,1.0
6638,0.0,1.0
6639,0.0,1.0
6640,0.0,1.0
6641,0.0,1.0
6642,0.0,1.0
6643,0.0,1.0
6644,0.0,1.0
6645,0.0,1.0
6646,0.0,1.0
6647,0.0,1.0
6648,0.0,1.0
6649,0.0,1.0
6650,0.0,1.0
6651,0.0,1.0
6652,0.0,1.0
6653,0.0,1.0
6654,0.0,1.0
6655,0.0,1.0
6656,0.0,1.0
6657,0.0,1.0
6658,0.0,1.0
6659,0.0,1.0
6660,0.0,1.0
6661,0.0,1.0
6662,0.0,1.0
6663,0.0,1.0
6664,0.0,1.0
6665,0.0,1.0
6666,0.0,1.0
6667,0.0,1.0
6668,0.0,1.0
6669,0.0,1.0
6670,0.0,1.0
6671,0.0,1.0
6672,0.0,1.0
6673,0.0,1.0
6674,0.0,1.0
6675,0.0,1.0
6676,0.0,1.0
6677,0.0,1.0
6678,0.0,1.0
6679,0.0,1.0
6680,0.0,1.0
6681,0.0,1.0
6682,0.0,1.0
6683,0.0,1.0
6684,0.0,1.0
6685,0.0,1.0
6686,0.0,1.0
6687,0.0,1.0
6688,0.0,1.0
6689,0.0,1.0
6690,0.0,1.0
6691,0.0,1.0
6692,0.0,1.0
6693,0.0,1.0
6694,0.0,1.0
6695,0.0,1.0
6696,0.0,1.0
6697,0.0,1.0
6698,0.0,1.0
6699,0.0,1.0
6700,0.0,1.0
6701,0.0,1.0
6702,0.0,1.0
6703,0.0,1.0
6704,0.0,1.0
6705,0.0,1.0
6706,0.0,1.0
6707,0.0,1.0
6708,0.0,1.0
6709,0.0,1.0
6710,0.0,1.0
6711,0.0,1.0
6712,0.0,1.0
6713,0.0,1.0
6714,0.0,1.0
6715,0.0,1.0
6716,0.0,1.0
6717,0.0,1.0
6718,0.0,1.0
6719,0.0,1.0
6720,0.0,1.0
6721,0.0,1.0
6722,0.0,1.0
6723,0.0,1.0
6724,0.0,1.0
6725,0.0,1.0
6726,0.0,1.0
6727,0.0,1.0
6728,0.0,1.0
6729,0.0,1.0
6730,0.0,1.0
6731,0.0,1.0
6732,0.0,1.0
6733,0.0,1.0
6734,0.0,1.0
6735,0.0,1.0
6736,0.0,1.0
6737,0.0,1.0
6738,0.0,1.0
6739,0.0,1.0
6740,0.0,1.0
6741,0.0,1.0
6742,0.0,1.0
6743,0.0,1.0
6744,0.0,1.0
6745,0.0,1.0
6746,0.0,1.0
6747,0.0,1.0
6748,0.0,1.0
6749,0.0,1.0
6750,0.0,1.0
6751,0.0,1.0
6752,0.0,1.0
6753,0.0,1.0
6754,0.0,1.0
6755,0.0,1.0
6756,0.0,1.0
6757,0.0,1.0
6758,0.0,1.0
6759,0.0,1.0
6760,0.0,1.0
6761,0.0,1.0
6762,0.0,1.0
6763,0.0,1.0
6764,0.0,1.0
6765,0.0,1.0
6766,0.0,1.0
6767,0.0,1.0
6768,0.0,1.0
6769,0.0,1.0
6770,0.0,1.0
6771,0.0,1.0
6772,0.0,1.0
6773,0.0,1.0
6774,0.0,1.0
6775,0.0,1.0
6776,0.0,1.0
6777,0.0,1.0
6778,0.0,1.0
6779,0.0,1.0
6780,0.0,1.0
6781,0.0,1.0
6782,0.0,1.0
6783,0.0,1.0
6784,0.0,1.0
6785,0.0,1.0
6786,0.0,1.0
6787,0.0,1.0
6788,0.0,1.0
6789,0.0,1.0
6790,0.0,1.0
6791,0.0,1.0
6792,0.0,1.0
6793,0.0,1.0
6794,0.0,1.0
6795,0.0,1.0
6796,0.0,1.0
6797,0.0,1.0
6798,0.0,1.0
6799,0.0,1.0
6800,0.0,1.0
6801,0.0,1.0
6802,0.0,1.0
6803,0.0,1.0
6804,0.0,1.0
6805,0.0,1.0
6806,0.0,1.0
6807,0.0,1.0
6808,0.0,1.0
6809,0.0,1.0
6810,0.0,1.0
6811,0.0,1.0
6812,0.0,1.0
6813,0.0,1.0
6814,0.0,1.0
6815,0.0,1.0
6816,0.0,1.0
6817,0.0,1.0
6818,0.0,1.0
6819,0.0,1.0
6820,0.0,1.0
6821,0.0,1.0
6822,0.0,1.0
6823,0.0,1.0
6824,0.0,1.0
6825,0.0,1.0
6826,0.0,1.0
6827,0.0,1.0
6828,0.0,1.0
6829,0.0,1.0
6830,0.0,1.0
6831,0.0,1.0
6832,0.0,1.0
6833,0.0,1.0
6834,0.0,1.0
6835,0.0,1.0
6836,0.0,1.0
6837,0.0,1.0
6838,0.0,1.0
6839,0.0,1.0
6840,0.0,1.0
6841,0.0,1.0
6842,0.0,1.0
6843,0.0,1.0
6844,0.0,1.0
6845,0.0,1.0
6846,0.0,1.0
6847,0.0,1.0
6848,0.0,1.0
6849,0.0,1.0
6850,0.0,1.0
6851,0.0,1.0
6852,0.0,1.0
6853,0.0,1.0
6854,0.0,1.0
6855,0.0,1.0
6856,0.0,1.0
6857,0.0,1.0
6858,0.0,1.0
6859,0.0,1.0
6860,0.0,1.0
6861,0.0,1.0
6862,0.0,1.0
6863,0.0,1.0
6864,0.0,1.0
6865,0.0,1.0
6866,0.0,1.0
6867,0.0,1.0
6868,0.0,1.0
6869,0.0,1.0
6870,0.0,1.0
6871,0.0,1.0
6872,0.0,1.0
6873,0.0,1.0
6874,0.0,1.0
6875,0.0,1.0
6876,0.0,1.0
6877,0.0,1.0
6878,0.0,1.0
6879,0.0,1.0
6880,0.0,1.0
6881,0.0,1.0
6882,0.0,1.0
6883,0.0,1.0
6884,0.0,1.0
6885,0.0,1.0
6886,0.0,1.0
6887,0.0,1.0
6888,0.0,1.0
6889,0.0,1.0
6890,0.0,1.0
6891,0.0,1.0
6892,0.0,1.0
6893,0.0,1.0
6894,0.0,1.0
6895,0.0,1.0
6896,0.0,1.0
6897,0.0,1.0
6898,0.0,1.0
6899,0.0,1.0
6900,0.0,1.0
6901,0.0,1.0
6902,0.0,1.0
6903,0.0,1.0
6904,0.0,1.0
6905,0.0,1.0
6906,0.0,1.0
6907,0.0,1.0
6908,0.0,1.0
6909,0.0,1.0
6910,0.0,1.0
6911,0.0,1.0
6912,0.0,1.0
6913,0.0,1.0
6914,0.0,1.0
6915,0.0,1.0
6916,0.0,1.0
6917,0.0,1.0
6918,0.0,1.0
6919,0.0,1.0
6920,0.0,1.0
6921,0.0,1.0
6922,0.0,1.0
6923,0.0,1.0
6924,0.0,1.0
6925,0.0,1.0
6926,0.0,1.0
6927,0.0,1.0
6928,0.0,1.0
6929,0.0,1.0
6930,0.0,1.0
6931,0.0,1.0
6932,0.0,1.0
6933,0.0,1.0
6934,0.0,1.0
6935,0.0,1.0
6936,0.0,1.0
6937,0.0,1.0
6938,0.0,1.0
6939,0.0,1.0
6940,0.0,1.0
6941,0.0,1.0
6942,0.0,1.0
6943,0.0,1.0
6944,0.0,1.0
6945,0.0,1.0
6946,0.0,1.0
6947,0.0,1.0
6948,0.0,1.0
6949,0.0,1.0
6950,0.0,1.0
6951,0.0,1.0
6952,0.0,1.0
6953,0.0,1.0
6954,0.0,1.0
6955,0.0,1.0
6956,0.0,1.0
6957,0.0,1.0
6958,0.0,1.0
6959,0.0,1.0
6960,0.0,1.0
6961,0.0,1.0
6962,0.0,1.0
6963,0.0,1.0
6964,0.0,1.0
6965,0.0,1.0
6966,0.0,1.0
6967,0.0,1.0
6968,0.0,1.0
6969,0.0,1.0
6970,0.0,1.0
6971,0.0,1.0
6972,0.0,1.0
6973,0.0,1.0
6974,0.0,1.0
6975,0.0,1.0
6976,0.0,1.0
6977,0.0,1.0
6978,0.0,1.0
6979,0.0,1.0
6980,0.0,1.0
6981,0.0,1.0
6982,0.0,1.0
6983,0.0,1.0
6984,0.0,1.0
6985,0.0,1.0
6986,0.0,1.0
6987,0.0,1.0
6988,0.0,1.0
6989,0.0,1.0
6990,0.0,1.0
6991,0.0,1.0
6992,0.0,1.0
6993,0.0,1.0
6994,0.0,1.0
6995,0.0,1.0
6996,0.0,1.0
6997,0.0,1.0
6998,0.0,1.0
6999,0.0,1.0
7000,0.0,1.0
7001,0.0,1.0
7002,0.0,1.0
7003,0.0,1.0
7004,0.0,1.0
7005,0.0,1.0
7006,0.0,1.0
7007,0.0,1.0
7008,0.0,1.0
7009,0.0,1.0
7010,0.0,1.0
7011,0.0,1.0
7012,0.0,1.0
7013,0.0,1.0
7014,0.0,1.0
7015,0.0,1.0
7016,0.0,1.0
7017,0.0,1.0
7018,0.0,1.0
7019,0.0,1.0
7020,0.0,1.0
7021,0.0,1.0
7022,0.0,1.0
7023,0.0,1.0
7024,0.0,1.0
7025,0.0,1.0
7026,0.0,1.0
7027,0.0,1.0
7028,0.0,1.0
7029,0.0,1.0
7030,0.0,1.0
7031,0.0,1.0
7032,0.0,1.0
7033,0.0,1.0
7034,0.0,1.0
7035,0.0,1.0
7036,0.0,1.0
7037,0.0,1.0
7038,0.0,1.0
7039,0.0,1.0
7040,0.0,1.0
7041,0.0,1.0
7042,0.0,1.0
7043,0.0,1.0
7044,0.0,1.0
7045,0.0,1.0
7046,0.0,1.0
7047,0.0,1.0
7048,0.0,1.0
7049,0.0,1.0
7050,0.0,1.0
7051,0.0,1.0
7052,0.0,1.0
7053,0.0,1.0
7054,0.0,1.0
7055,0.0,1.0
7056,0.0,1.0
7057,0.0,1.0
7058,0.0,1.0
7059,0.0,1.0
7060,0.0,1.0
7061,0.0,1.0
7062,0.0,1.0
7063,0.0,1.0
7064,0.0,1.0
7065,0.0,1.0
7066,0.0,1.0
7067,0.0,1.0
7068,0.0,1.0
7069,0.0,1.0
7070,0.0,1.0
7071,0.0,1.0
7072,0.0,1.0
7073,0.0,1.0
7074,0.0,1.0
7075,0.0,1.0
7076,0.0,1.0
7077,0.0,1.0
7078,0.0,1.0
7079,0.0,1.0
7080,0.0,1.0
7081,0.0,1.0
7082,0.0,1.0
7083,0.0,1.0
7084,0.0,1.0
7085,0.0,1.0
7086,0.0,1.0
7087,0.0,1.0
7088,0.0,1.0
7089,0.0,1.0
7090,0.0,1.0
7091,0.0,1.0
7092,0.0,1.0
7093,0.0,1.0
7094,0.0,1.0
7095,0.0,1.0
7096,0.0,1.0
7097,0.0,1.0
7098,0.0,1.0
7099,0.0,1.0
7100,0.0,1.0
7101,0.0,1.0
7102,0.0,1.0
7103,0.0,1.0
7104,0.0,1.0
7105,0.0,1.0
7106,0.0,1.0
7107,0.0,1.0
7108,0.0,1.0
7109,0.0,1.0
7110,0.0,1.0
7111,0.0,1.0
7112,0.0,1.0
7113,0.0,1.0
7114,0.0,1.0
7115,0.0,1.0
7116,0.0,1.0
7117,0.0,1.0
7118,0.0,1.0
7119,0.0,1.0
7120,0.0,1.0
7121,0.0,1.0
7122,0.0,1.0
7123,0.0,1.0
7124,0.0,1.0
7125,0.0,1.0
7126,0.0,1.0
7127,0.0,1.0
7128,0.0,1.0
7129,0.0,1.0
7130,0.0,1.0
7131,0.0,1.0
7132,0.0,1.0
7133,0.0,1.0
7134,0.0,1.0
7135,0.0,1.0
7136,0.0,1.0
7137,0.0,1.0
7138,0.0,1.0
7139,0.0,1.0
7140,0.0,1.0
7141,0.0,1.0
7142,0.0,1.0
7143,0.0,1.0
7144,0.0,1.0
7145,0.0,1.0
7146,0.0,1.0
7147,0.0,1.0
7148,0.0,1.0
7149,0.0,1.0
7150,0.0,1.0
7151,0.0,1.0
7152,0.0,1.0
7153,0.0,1.0
7154,0.0,1.0
7155,0.0,1.0
7156,0.0,1.0
7157,0.0,1.0
7158,0.0,1.0
7159,0.0,1.0
7160,0.0,1.0
7161,0.0,1.0
7162,0.0,1.0
7163,0.0,1.0
7164,0.0,1.0
7165,0.0,1.0
7166,0.0,1.0
7167,0.0,1.0
7168,0.0,1.0
7169,0.0,1.0
7170,0.0,1.0
7171,0.0,1.0
7172,0.0,1.0
7173,0.0,1.0
7174,0.0,1.0
7175,0.0,1.0
7176,0.0,1.0
7177,0.0,1.0
7178,0.0,1.0
7179,0.0,1.0
7180,0.0,1.0
7181,0.0,1.0
7182,0.0,1.0
7183,0.0,1.0
7184,0.0,1.0
7185,0.0,1.0
7186,0.0,1.0
7187,0.0,1.0
7188,0.0,1.0
7189,0.0,1.0
7190,0.0,1.0
7191,0.0,1.0
7192,0.0,1.0
7193,0.0,1.0
7194,0.0,1.0
7195,0.0,1.0
7196,0.0,1.0
7197,0.0,1.0
7198,0.0,1.0
7199,0.0,1.0
7200,0.0,1.0
7201,0.0,1.0
7202,0.0,1.0
7203,0.0,1.0
7204,0.0,1.0
7205,0.0,1.0
7206,0.0,1.0
7207,0.0,1.0
7208,0.0,1.0
7209,0.0,1.0
7210,0.0,1.0
7211,0.0,1.0
7212,0.0,1.0
7213,0.0,1.0
7214,0.0,1.0
7215,0.0,1.0
7216,0.0,1.0
7217,0.0,1.0
7218,0.0,1.0
7219,0.0,1.0
7220,0.0,1.0
7221,0.0,1.0
7222,0.0,1.0
7223,0.0,1.0
7224,0.0,1.0
7225,0.0,1.0
7226,0.0,1.0
7227,0.0,1.0
7228,0.0,1.0
7229,0.0,1.0
7230,0.0,1.0
7231,0.0,1.0
7232,0.0,1.0
7233,0.0,1.0
7234,0.0,1.0
7235,0.0,1.0
7236,0.0,1.0
7237,0.0,1.0
7238,0.0,1.0
7239,0.0,1.0
7240,0.0,1.0
7241,0.0,1.0
7242,0.0,1.0
7243,0.0,1.0
7244,0.0,1.0
7245,0.0,1.0
7246,0.0,1.0
7247,0.0,1.0
7248,0.0,1.0
7249,0.0,1.0
7250,0.0,1.0
7251,0.0,1.0
7252,0.0,1.0
7253,0.0,1.0
7254,0.0,1.0
7255,0.0,1.0
7256,0.0,1.0
7257,0.0,1.0
7258,0.0,1.0
7259,0.0,1.0
7260,0.0,1.0
7261,0.0,1.0
7262,0.0,1.0
7263,0.0,1.0
7264,0.0,1.0
7265,0.0,1.0
7266,0.0,1.0
7267,0.0,1.0
7268,0.0,1.0
7269,0.0,1.0
7270,0.0,1.0
7271,0.0,1.0
7272,0.0,1.0
7273,0.0,1.0
7274,0.0,1.0
7275,0.0,1.0
7276,0.0,1.0
7277,0.0,1.0
7278,0.0,1.0
7279,0.0,1.0
7280,0.0,1.0
7281,0.0,1.0
7282,0.0,1.0
7283,0.0,1.0
7284,0.0,1.0
7285,0.0,1.0
7286,0.0,1.0
7287,0.0,1.0
7288,0.0,1.0
7289,0.0,1.0
7290,0.0,1.0
7291,0.0,1.0
7292,0.0,1.0
7293,0.0,1.0
7294,0.0,1.0
7295,0.0,1.0
7296,0.0,1.0
7297,0.0,1.0
7298,0.0,1.0
7299,0.0,1.0
7300,0.0,1.0
7301,0.0,1.0
7302,0.0,1.0
7303,0.0,1.0
7304,0.0,1.0
7305,0.0,1.0
7306,0.0,1.0
7307,0.0,1.0
7308,0.0,1.0
7309,0.0,1.0
7310,0.0,1.0
7311,0.0,1.0
7312,0.0,1.0
7313,0.0,1.0
7314,0.0,1.0
7315,0.0,1.0
7316,0.0,1.0
7317,0.0,1.0
7318,0.0,1.0
7319,0.0,1.0
7320,0.0,1.0
7321,0.0,1.0
7322,0.0,1.0
7323,0.0,1.0
7324,0.0,1.0
7325,0.0,1.0
7326,0.0,1.0
7327,0.0,1.0
7328,0.0,1.0
7329,0.0,1.0
7330,0.0,1.0
7331,0.0,1.0
7332,0.0,1.0
7333,0.0,1.0
7334,0.0,1.0
7335,0.0,1.0
7336,0.0,1.0
7337,0.0,1.0
7338,0.0,1.0
7339,0.0,1.0
7340,0.0,1.0
7341,0.0,1.0
7342,0.0,1.0
7343,0.0,1.0
7344,0.0,1.0
7345,0.0,1.0
7346,0.0,1.0
7347,0.0,1.0
7348,0.0,1.0
7349,0.0,1.0
7350,0.0,1.0
7351,0.0,1.0
7352,0.0,1.0
7353,0.0,1.0
7354,0.0,1.0
7355,0.0,1.0
7356,0.0,1.0
7357,0.0,1.0
7358,0.0,1.0
7359,0.0,1.0
7360,0.0,1.0
7361,0.0,1.0
7362,0.0,1.0
7363,0.0,1.0
7364,0.0,1.0
7365,0.0,1.0
7366,0.0,1.0
7367,0.0,1.0
7368,0.0,1.0
7369,0.0,1.0
7370,0.0,1.0
7371,0.0,1.0
7372,0.0,1.0
7373,0.0,1.0
7374,0.0,1.0
7375,0.0,1.0
7376,0.0,1.0
7377,0.0,1.0
7378,0.0,1.0
7379,0.0,1.0
7380,0.0,1.0
7381,0.0,1.0
7382,0.0,1.0
7383,0.0,1.0
7384,0.0,1.0
7385,0.0,1.0
7386,0.0,1.0
7387,0.0,1.0
7388,0.0,1.0
7389,0.0,1.0
7390,0.0,1.0
7391,0.0,1.0
7392,0.0,1.0
7393,0.0,1.0
7394,0.0,1.0
7395,0.0,1.0
7396,0.0,1.0
7397,0.0,1.0
7398,0.0,1.0
7399,0.0,1.0
7400,0.0,1.0
7401,0.0,1.0
7402,0.0,1.0
7403,0.0,1.0
7404,0.0,1.0
7405,0.0,1.0
7406,0.0,1.0
7407,0.0,1.0
7408,0.0,1.0
7409,0.0,1.0
7410,0.0,1.0
7411,0.0,1.0
7412,0.0,1.0
7413,0.0,1.0
7414,0.0,1.0
7415,0.0,1.0
7416,0.0,1.0
7417,0.0,1.0
7418,0.0,1.0
7419,0.0,1.0
7420,0.0,1.0
7421,0.0,1.0
7422,0.0,1.0
7423,0.0,1.0
7424,0.0,1.0
7425,0.0,1.0
7426,0.0,1.0
7427,0.0,1.0
7428,0.0,1.0
7429,0.0,1.0
7430,0.0,1.0
7431,0.0,1.0
7432,0.0,1.0
7433,0.0,1.0
7434,0.0,1.0
7435,0.0,1.0
7436,0.0,1.0
7437,0.0,1.0
7438,0.0,1.0
7439,0.0,1.0
7440,0.0,1.0
7441,0.0,1.0
7442,0.0,1.0
7443,0.0,1.0
7444,0.0,1.0
7445,0.0,1.0
7446,0.0,1.0
7447,0.0,1.0
7448,0.0,1.0
7449,0.0,1.0
7450,0.0,1.0
7451,0.0,1.0
7452,0.0,1.0
7453,0.0,1.0
7454,0.0,1.0
7455,0.0,1.0
7456,0.0,1.0
7457,0.0,1.0
7458,0.0,1.0
7459,0.0,1.0
7460,0.0,1.0
7461,0.0,1.0
7462,0.0,1.0
7463,0.0,1.0
7464,0.0,1.0
7465,0.0,1.0
7466,0.0,1.0
7467,0.0,1.0
7468,0.0,1.0
7469,0.0,1.0
7470,0.0,1.0
7471,0.0,1.0
7472,0.0,1.0
7473,0.0,1.0
7474,0.0,1.0
7475,0.0,1.0
7476,0.0,1.0
7477,0.0,1.0
7478,0.0,1.0
7479,0.0,1.0
7480,0.0,1.0
7481,0.0,1.0
7482,0.0,1.0
7483,0.0,1.0
7484,0.0,1.0
7485,0.0,1.0
7486,0.0,1.0
7487,0.0,1.0
7488,0.0,1.0
7489,0.0,1.0
7490,0.0,1.0
7491,0.0,1.0
7492,0.0,1.0
7493,0.0,1.0
7494,0.0,1.0
7495,0.0,1.0
7496,0.0,1.0
7497,0.0,1.0
7498,0.0,1.0
7499,0.0,1.0
7500,0.0,1.0
7501,0.0,1.0
7502,0.0,1.0
7503,0.0,1.0
7504,0.0,1.0
7505,0.0,1.0
7506,0.0,1.0
7507,0.0,1.0
7508,0.0,1.0
7509,0.0,1.0
7510,0.0,1.0
7511,0.0,1.0
7512,0.0,1.0
7513,0.0,1.0
7514,0.0,1.0
7515,0.0,1.0
7516,0.0,1.0
7517,0.0,1.0
7518,0.0,1.0
7519,0.0,1.0
7520,0.0,1.0
7521,0.0,1.0
7522,0.0,1.0
7523,0.0,1.0
7524,0.0,1.0
7525,0.0,1.0
7526,0.0,1.0
7527,0.0,1.0
7528,0.0,1.0
7529,0.0,1.0
7530,0.0,1.0
7531,0.0,1.0
7532,0.0,1.0
7533,0.0,1.0
7534,0.0,1.0
7535,0.0,1.0
7536,0.0,1.0
7537,0.0,1.0
7538,0.0,1.0
7539,0.0,1.0
7540,0.0,1.0
7541,0.0,1.0
7542,0.0,1.0
7543,0.0,1.0
7544,0.0,1.0
7545,0.0,1.0
7546,0.0,1.0
7547,0.0,1.0
7548,0.0,1.0
7549,0.0,1.0
7550,0.0,1.0
7551,0.0,1.0
7552,0.0,1.0
7553,0.0,1.0
7554,0.0,1.0
7555,0.0,1.0
7556,0.0,1.0
7557,0.0,1.0
7558,0.0,1.0
7559,0.0,1.0
7560,0.0,1.0
7561,0.0,1.0
7562,0.0,1.0
7563,0.0,1.0
7564,0.0,1.0
7565,0.0,1.0
7566,0.0,1.0
7567,0.0,1.0
7568,0.0,1.0
7569,0.0,1.0
7570,0.0,1.0
7571,0.0,1.0
7572,0.0,1.0
7573,0.0,1.0
7574,0.0,1.0
7575,0.0,1.0
7576,0.0,1.0
7577,0.0,1.0
7578,0.0,1.0
7579,0.0,1.0
7580,0.0,1.0
7581,0.0,1.0
7582,0.0,1.0
7583,0.0,1.0
7584,0.0,1.0
7585,0.0,1.0
7586,0.0,1.0
7587,0.0,1.0
7588,0.0,1.0
7589,0.0,1.0
7590,0.0,1.0
7591,0.0,1.0
7592,0.0,1.0
7593,0.0,1.0
7594,0.0,1.0
7595,0.0,1.0
7596,0.0,1.0
7597,0.0,1.0
7598,0.0,1.0
7599,0.0,1.0
7600,0.0,1.0
7601,0.0,1.0
7602,0.0,1.0
7603,0.0,1.0
7604,0.0,1.0
7605,0.0,1.0
7606,0.0,1.0
7607,0.0,1.0
7608,0.0,1.0
7609,0.0,1.0
7610,0.0,1.0
7611,0.0,1.0
7612,0.0,1.0
7613,0.0,1.0
7614,0.0,1.0
7615,0.0,1.0
7616,0.0,1.0
7617,0.0,1.0
7618,0.0,1.0
7619,0.0,1.0
7620,0.0,1.0
7621,0.0,1.0
7622,0.0,1.0
7623,0.0,1.0
7624,0.0,1.0
7625,0.0,1.0
7626,0.0,1.0
7627,0.0,1.0
7628,0.0,1.0
7629,0.0,1.0
7630,0.0,1.0
7631,0.0,1.0
7632,0.0,1.0
7633,0.0,1.0
7634,0.0,1.0
7635,0.0,1.0
7636,0.0,1.0
7637,0.0,1.0
7638,0.0,1.0
7639,0.0,1.0
7640,0.0,1.0
7641,0.0,1.0
7642,0.0,1.0
7643,0.0,1.0
7644,0.0,1.0
7645,0.0,1.0
7646,0.0,1.0
7647,0.0,1.0
7648,0.0,1.0
7649,0.0,1.0
7650,0.0,1.0
7651,0.0,1.0
7652,0.0,1.0
7653,0.0,1.0
7654,0.0,1.0
7655,0.0,1.0
7656,0.0,1.0
7657,0.0,1.0
7658,0.0,1.0
7659,0.0,1.0
7660,0.0,1.0
7661,0.0,1.0
7662,0.0,1.0
7663,0.0,1.0
7664,0.0,1.0
7665,0.0,1.0
7666,0.0,1.0
7667,0.0,1.0
7668,0.0,1.0
7669,0.0,1.0
7670,0.0,1.0
7671,0.0,1.0
7672,0.0,1.0
7673,0.0,1.0
7674,0.0,1.0
7675,0.0,1.0
7676,0.0,1.0
7677,0.0,1.0
7678,0.0,1.0
7679,0.0,1.0
7680,0.0,1.0
7681,0.0,1.0
7682,0.0,1.0
7683,0.0,1.0
7684,0.0,1.0
7685,0.0,1.0
7686,0.0,1.0
7687,0.0,1.0
7688,0.0,1.0
7689,0.0,1.0
7690,0.0,1.0
7691,0.0,1.0
7692,0.0,1.0
7693,0.0,1.0
7694,0.0,1.0
7695,0.0,1.0
7696,0.0,1.0
7697,0.0,1.0
7698,0.0,1.0
7699,0.0,1.0
7700,0.0,1.0
7701,0.0,1.0
7702,0.0,1.0
7703,0.0,1.0
7704,0.0,1.0
7705,0.0,1.0
7706,0.0,1.0
7707,0.0,1.0
7708,0.0,1.0
7709,0.0,1.0
7710,0.0,1.0
7711,0.0,1.0
7712,0.0,1.0
7713,0.0,1.0
7714,0.0,1.0
7715,0.0,1.0
7716,0.0,1.0
7717,0.0,1.0
7718,0.0,1.0
7719,0.0,1.0
7720,0.0,1.0
7721,0.0,1.0
7722,0.0,1.0
7723,0.0,1.0
7724,0.0,1.0
7725,0.0,1.0
7726,0.0,1.0
7727,0.0,1.0
7728,0.0,1.0
7729,0.0,1.0
7730,0.0,1.0
7731,0.0,1.0
7732,0.0,1.0
7733,0.0,1.0
7734,0.0,1.0
7735,0.0,1.0
7736,0.0,1.0
7737,0.0,1.0
7738,0.0,1.0
7739,0.0,1.0
7740,0.0,1.0
7741,0.0,1.0
7742,0.0,1.0
7743,0.0,1.0
7744,0.0,1.0
7745,0.0,1.0
7746,0.0,1.0
7747,0.0,1.0
7748,0.0,1.0
7749,0.0,1.0
7750,0.0,1.0
7751,0.0,1.0
7752,0.0,1.0
7753,0.0,1.0
7754,0.0,1.0
7755,0.0,1.0
7756,0.0,1.0
7757,0.0,1.0
7758,0.0,1.0
7759,0.0,1.0
7760,0.0,1.0
7761,0.0,1.0
7762,0.0,1.0
7763,0.0,1.0
7764,0.0,1.0
7765,0.0,1.0
7766,0.0,1.0
7767,0.0,1.0
7768,0.0,1.0
7769,0.0,1.0
7770,0.0,1.0
7771,0.0,1.0
7772,0.0,1.0
7773,0.0,1.0
7774,0.0,1.0
7775,0.0,1.0
7776,0.0,1.0
7777,0.0,1.0
7778,0.0,1.0
7779,0.0,1.0
7780,0.0,1.0
7781,0.0,1.0
7782,0.0,1.0
7783,0.0,1.0
7784,0.0,1.0
7785,0.0,1.0
7786,0.0,1.0
7787,0.0,1.0
7788,0.0,1.0
7789,0.0,1.0
7790,0.0,1.0
7791,0.0,1.0
7792,0.0,1.0
7793,0.0,1.0
7794,0.0,1.0
7795,0.0,1.0
7796,0.0,1.0
7797,0.0,1.0
7798,0.0,1.0
7799,0.0,1.0
7800,0.0,1.0
7801,0.0,1.0
7802,0.0,1.0
7803,0.0,1.0
7804,0.0,1.0
7805,0.0,1.0
7806,0.0,1.0
7807,0.0,1.0
7808,0.0,1.0
7809,0.0,1.0
7810,0.0,1.0
7811,0.0,1.0
7812,0.0,1.0
7813,0.0,1.0
7814,0.0,1.0
7815,0.0,1.0
7816,0.0,1.0
7817,0.0,1.0
7818,0.0,1.0
7819,0.0,1.0
7820,0.0,1.0
7821,0.0,1.0
7822,0.0,1.0
7823,0.0,1.0
7824,0.0,1.0
7825,0.0,1.0
7826,0.0,1.0
7827,0.0,1.0
7828,0.0,1.0
7829,0.0,1.0
7830,0.0,1.0
7831,0.0,1.0
7832,0.0,1.0
7833,0.0,1.0
7834,0.0,1.0
7835,0.0,1.0
7836,0.0,1.0
7837,0.0,1.0
7838,0.0,1.0
7839,0.0,1.0
7840,0.0,1.0
7841,0.0,1.0
7842,0.0,1.0
7843,0.0,1.0
7844,0.0,1.0
7845,0.0,1.0
7846,0.0,1.0
7847,0.0,1.0
7848,0.0,1.0
7849,0.0,1.0
7850,0.0,1.0
7851,0.0,1.0
7852,0.0,1.0
7853,0.0,1.0
7854,0.0,1.0
7855,0.0,1.0
7856,0.0,1.0
7857,0.0,1.0
7858,0.0,1.0
7859,0.0,1.0
7860,0.0,1.0
7861,0.0,1.0
7862,0.0,1.0
7863,0.0,1.0
7864,0.0,1.0
7865,0.0,1.0
7866,0.0,1.0
7867,0.0,1.0
7868,0.0,1.0
7869,0.0,1.0
7870,0.0,1.0
7871,0.0,1.0
7872,0.0,1.0
7873,0.0,1.0
7874,0.0,1.0
7875,0.0,1.0
7876,0.0,1.0
7877,0.0,1.0
7878,0.0,1.0
7879,0.0,1.0
7880,0.0,1.0
7881,0.0,1.0
7882,0.0,1.0
7883,0.0,1.0
7884,0.0,1.0
7885,0.0,1.0
7886,0.0,1.0
7887,0.0,1.0
7888,0.0,1.0
7889,0.0,1.0
7890,0.0,1.0
7891,0.0,1.0
7892,0.0,1.0
7893,0.0,1.0
7894,0.0,1.0
7895,0.0,1.0
7896,0.0,1.0
7897,0.0,1.0
